Market,DealerCode,MLI,Months,channel,payment,BusinessY,BusinessM,BusinessQ,MKTG,UCC,channel_1,LOC_Invoiced,LOC_BDN,LOC_RRP,USD_Invoiced,USD_BDN,USD_RRP,qty
NLD,08400,0617,202501,1103,E,2025,1,1,0,#,1103,2437.92,1639.76,2342.51,2885.90242752,1941.07573856,2772.96026756,9.0
NLD,01283,0488,202501,1000,E,2025,1,1,0,#,1000,24.78,24.42,34.88,29.33347368,28.90732152,41.28940928,5.0
NLD,05101,0285,202501,1000,E,2025,1,1,0,#,1000,526.48,302.74,504.52,623.22385888,358.37029144,597.22857712,16.0
NLD,05171,0002,202501,1000,E,2025,1,1,0,#,1000,3298.14,1972.88,3945.76,3904.19301384,2335.40853728,4670.81707456,30.0
NLD,14495,0082,202501,1000,W,2025,1,1,0,#,1000,299.29,262.54,375.06,354.28633324,310.78330024,443.97952536,2.0
NLD,21784,0553,202501,1000,E,2025,1,1,0,#,1000,305.95,208.5,320.77,362.1701482,246.813126,379.71341212,2.0
NLD,03781,0501,202501,1000,E,2025,1,1,0,#,1000,61.88,52.27,87.12,73.25082128,61.87492612,103.12882272,1.0
NLD,11100,0022,202501,1101,E,2025,1,1,0,#,1101,66.16,59.29,84.67,78.31729696,70.18489324,100.22862052,54.0
NLD,21700,0478,202501,1000,I,2025,1,1,0,#,1000,71.7,53.94,77.06,84.8753052,63.85179864,91.22023736,1.0
NLD,14400,0107,202501,1101,E,2025,1,1,0,#,1101,111.81,88.01,125.72,132.35575836,104.18236556,148.82180432,5.0
NLD,03787,0084,202501,1107,E,2025,1,1,0,12200,1107,676.56,617.6,882.28,800.88195936,731.0877056,1044.40424368,40.0
NLD,01200,0519,202501,1000,I,2025,1,1,0,#,1000,4162.62,3321.58,5535.99,4927.52640072,3931.94025448,6553.26137844,8.0
NLD,04600,0143,202501,1000,W,2025,1,1,0,#,1000,30.0,27.27,38.96,35.51268,32.28102612,46.11913376,1.0
NLD,08482,0437,202501,1000,E,2025,1,1,0,#,1000,158.7,116.18,165.97,187.8620772,137.52877208,196.46798332,2.0
NLD,08499,0187,202501,1000,E,2025,1,1,0,#,1000,1966.62,938.08,1876.16,2327.99822472,1110.45782848,2220.91565696,81.0
NLD,11190,0026,202501,1000,E,2025,1,1,0,#,1000,138.7,87.03,124.29,164.1869572,103.02228468,147.12903324,16.0
NLD,01293,0455,202501,1101,E,2025,1,1,0,ASP,1101,189.06,188.48,289.97,223.80090936,223.11433088,343.25372732,4.0
NLD,05194,0006,202501,1108,I,2025,1,1,0,#,1108,51.42,39.4,56.28,60.86873352,46.6399864,66.62178768,2.0
NLD,01293,0201,202501,1109,E,2025,1,1,0,#,1109,460.42,412.59,589.42,545.02493752,488.40588804,697.72946152,7.0
NLD,21791,0201,202501,1101,E,2025,1,1,0,#,1101,752.34,667.58,953.69,890.58698904,790.25183048,1128.93625964,8.0
NLD,03797,0072,202501,1000,E,2025,1,1,0,#,1000,102.71,76.13,108.76,121.58357876,90.11934428,128.74530256,1.0
NLD,09905,0223,202501,1000,E,2025,1,1,0,#,1000,89.94,60.76,110.47,106.46701464,71.92501456,130.76952532,5.0
NLD,21784,0030,202501,1000,E,2025,1,1,0,#,1000,248.07,193.68,276.68,293.65435092,229.26986208,327.52161008,2.0
NLD,13691,0285,202501,1000,E,2025,1,1,0,#,1000,728.84,357.71,596.13,862.76872304,423.44135876,705.67246428,19.0
NLD,03500,0119,202501,1107,E,2025,1,1,0,18300,1107,477.36,442.72,804.95,565.07776416,524.07245632,952.8643922,3.0
NLD,03787,0507,202501,1101,E,2025,1,1,0,#,1101,329.13,257.95,429.91,389.60961228,305.3498602,508.90854196,3.0
NLD,05161,0102,202501,1101,E,2025,1,1,0,#,1101,616.78,488.62,977.24,730.11702568,578.40685672,1156.81371344,52.0
NLD,09905,0567,202501,1000,E,2025,1,1,0,#,1000,810.73,561.29,863.52,959.70650188,664.43040524,1022.19698112,2.0
NLD,11200,0503,202501,1000,E,2025,1,1,0,#,1000,75.34,56.66,80.94,89.18417704,67.07161496,95.81321064,1.0
NLD,03781,0041,202501,1000,E,2025,1,1,0,#,1000,140.94,103.28,147.54,166.83857064,122.25831968,174.65136024,2.0
NLD,14400,0054,202501,1000,E,2025,1,1,0,#,1000,296.61,196.4,327.31,351.11386716,232.4896784,387.45517636,18.0
NLD,21783,0480,202501,1000,E,2025,1,1,0,#,1000,24.34,21.04,30.06,28.81262104,24.90622624,35.58370536,0.0
NLD,01293,0517,202501,1108,I,2025,1,1,0,#,1108,23.13,24.3,44.19,27.38027628,28.7652708,52.31017764,3.0
NLD,05161,0141,202501,1108,I,2025,1,1,0,#,1108,3092.11,3425.82,6851.64,3660.30376516,4055.33497992,8110.66995984,74.0
NLD,21700,0612,202501,1101,E,2025,1,1,0,#,1101,91.74,61.34,87.62,108.59777544,72.61159304,103.72070072,2.0
NLD,03760,0108,202501,1107,E,2025,1,1,0,17000,1107,181.66,179.12,255.89,215.04111496,212.03437472,302.91132284,2.0
NLD,04292,0102,202501,1109,E,2025,1,1,0,#,1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,27500,0022,202501,1101,E,2025,1,1,0,#,1101,316.43,267.33,381.88,374.57591108,316.45349148,452.05274128,139.0
NLD,03797,0141,202501,1107,E,2025,1,1,0,06202,1107,463.76,449.34,898.68,548.97868256,531.90892104,1063.81784208,11.0
NLD,05186,0223,202501,1000,E,2025,1,1,0,#,1000,349.49,218.01,396.41,413.71088444,258.07064556,469.25271596,16.0
NLD,05190,0553,202501,1000,E,2025,1,1,0,#,1000,539.48,366.72,564.17,638.61268688,434.10700032,667.83962252,6.0
NLD,01200,0015,202501,1104,E,2025,1,1,0,#,1104,44.16,42.41,60.59,52.27466496,50.20309196,71.72377604,1.0
NLD,21700,0449,202501,1109,E,2025,1,1,0,#,1109,5.73,4.27,6.1,6.78292188,5.05463812,7.2209116,1.0
NLD,01283,0132,202501,1000,E,2025,1,1,0,#,1000,808.58,492.9,985.8,957.16142648,583.4733324,1166.9466648,31.0
NLD,03791,0520,202501,1000,E,2025,1,1,0,#,1000,23.92,20.81,29.73,28.31544352,24.63396236,35.19306588,1.0
NLD,14400,0650,202501,1000,E,2025,1,1,0,#,1000,667.37,471.22,942.44,790.00324172,557.80950232,1115.61900464,6.0
NLD,27594,0116,202501,1000,E,2025,1,1,0,#,1000,266.11,140.29,255.04,315.00930916,166.06912924,301.90513024,32.0
NLD,05161,0507,202501,1101,E,2025,1,1,0,ASN,1101,118.96,94.25,157.08,140.81961376,111.569003,185.94439248,1.0
NLD,21795,0004,202501,1101,E,2025,1,1,353,#,1101,59.72,44.5,74.17,70.69390832,52.677142,87.79918252,2.0
NLD,04200,0432,202501,1000,E,2025,1,1,0,#,1000,19.16,12.89,18.41,22.68076496,15.25861484,21.79294796,3.0
NLD,11190,0184,202501,1000,E,2025,1,1,0,#,1000,336.4,243.73,348.24,398.2155184,288.51684988,412.23118944,14.0
NLD,13692,0019,202501,1000,W,2025,1,1,0,#,1000,-33.4,-31.15,-44.5,-39.5374504,-36.8739994,-52.677142,-2.0
NLD,01292,0026,202501,1108,I,2025,1,1,0,#,1108,83.53,87.81,125.45,98.87913868,103.94561436,148.5021902,25.0
NLD,19800,0116,202501,1109,E,2025,1,1,0,#,1109,3.12,1.64,2.98,3.69331872,1.94135984,3.52759288,1.0
NLD,07301,0285,202501,1000,E,2025,1,1,0,#,1000,1224.61,704.75,1174.47,1449.63943516,834.252041,1390.28590932,37.0
NLD,04200,0403,202501,1101,E,2025,1,1,0,ABS,1101,67.29,58.56,90.09,79.65494124,69.32075136,106.64457804,1.0
NLD,08400,0055,202501,1101,E,2025,1,1,0,ABS,1101,30.77,30.19,43.13,36.42417212,35.73759364,51.05539628,2.0
NLD,27500,0022,202501,1103,E,2025,1,1,0,#,1103,63.79,66.65,95.22,75.51179524,78.8973374,112.71724632,38.0
NLD,01292,0068,202501,1107,E,2025,1,1,0,02803,1107,413.58,383.68,697.59,489.57780648,454.18350208,825.77634804,7.0
NLD,03795,0030,202501,1000,E,2025,1,1,0,#,1000,295.24,222.0,317.14,349.49212144,262.793832,375.41637784,1.0
NLD,27500,0488,202501,1000,I,2025,1,1,0,#,1000,268.16,244.71,349.58,317.43600896,289.67693076,413.81742248,5.0
NLD,05186,0201,202501,1000,W,2025,1,1,0,#,1000,7.92,7.28,10.4,9.37534752,8.61774368,12.3110624,1.0
NLD,17000,0087,202501,1000,E,2025,1,1,0,#,1000,387.02,203.02,406.04,458.13724712,240.32614312,480.65228624,2.0
NLD,08400,0452,202501,1101,E,2025,1,1,0,#,1101,209.17,195.35,279.07,247.60624252,231.2467346,330.35078692,4.0
NLD,27500,0097,202501,1107,E,2025,1,1,0,27502,1107,99.56,92.21,131.73,117.85474736,109.15414076,155.93617788,2.0
NLD,08498,0022,202501,1109,E,2025,1,1,0,#,1109,2.32,2.13,3.04,2.74631392,2.52140028,3.59861824,1.0
NLD,01292,0455,202501,1101,E,2025,1,1,0,ASP,1101,564.8,568.48,874.59,668.5853888,672.94161088,1035.30116004,7.0
NLD,03760,0020,202501,1101,E,2025,1,1,0,#,1101,926.52,789.09,1127.27,1096.77360912,934.09002204,1334.41262612,4.0
NLD,08400,0116,202501,1101,E,2025,1,1,0,#,1101,30.95,29.43,53.51,36.6372482,34.83793908,63.34278356,5.0
NLD,04293,0083,202501,1000,E,2025,1,1,0,#,1000,51.65,37.68,53.84,61.1409974,44.60392608,63.73342304,4.0
NLD,21780,0200,202501,1000,W,2025,1,1,0,#,1000,581.13,531.33,759.04,687.91612428,628.96507548,898.51815424,1.0
NLD,27500,0068,202501,1107,E,2025,1,1,0,27502,1107,2003.1,1856.32,3375.1,2371.1816436,2197.42993792,3995.2948756,32.0
NLD,04900,0022,202501,1101,E,2025,1,1,353,#,1101,422.89,363.02,518.62,500.59857484,429.72710312,613.91953672,228.0
NLD,13691,0052,202501,1101,E,2025,1,1,0,#,1101,662.71,495.37,707.67,784.48693876,586.39720972,837.70860852,1.0
NLD,05102,0056,202501,1000,E,2025,1,1,0,#,1000,70.11,52.46,74.94,82.99313316,62.09983976,88.71067464,3.0
NLD,27500,0030,202501,1000,E,2025,1,1,353,#,1000,172.24,128.23,183.19,203.89013344,151.79303188,216.85226164,3.0
NLD,21795,0403,202501,1101,E,2025,1,1,0,Schadenet,1101,-24.6,-31.43,-48.36,-29.1203976,-37.20545108,-57.24644016,0.0
NLD,04200,0459,202501,1109,E,2025,1,1,0,#,1109,119.91,95.9,137.0,141.94418196,113.5222004,162.174572,2.0
NLD,08400,0087,202501,1101,E,2025,1,1,0,#,1101,1008.26,832.79,1665.58,1193.53382456,985.82015924,1971.64031848,9.0
NLD,11100,0459,202501,1101,E,2025,1,1,353,#,1101,225.76,199.18,284.54,267.24475456,235.78052008,336.82593224,3.0
NLD,11191,0459,202501,1101,E,2025,1,1,0,#,1101,163.55,120.13,171.62,193.6032938,142.20460828,203.15620472,7.0
NLD,27500,0553,202501,1101,E,2025,1,1,353,Schadenet,1101,765.66,730.15,1123.31,906.35461896,864.3194434,1329.72495236,4.0
NLD,01200,0141,202501,1000,E,2025,1,1,0,#,1000,1093.6,665.22,1330.44,1294.5555616,787.45816632,1574.91633264,16.0
NLD,05194,0201,202501,1000,E,2025,1,1,0,#,1000,599.57,452.63,646.56,709.74458492,535.80347828,765.36927936,111.0
NLD,08703,0187,202501,1000,E,2025,1,1,0,#,1000,841.54,462.66,925.32,996.17802424,547.67655096,1095.35310192,41.0
NLD,13690,0523,202501,1000,E,2025,1,1,0,#,1000,232.16,171.52,245.05,274.82079296,203.03782912,290.0794078,7.3
NLD,03787,0567,202501,1101,E,2025,1,1,0,Schadenet,1101,404.35,325.99,501.52,478.6517386,385.89261844,593.67730912,1.0
NLD,04900,0617,202501,1101,E,2025,1,1,353,#,1101,1232.15,725.12,1035.88,1458.5649554,858.36515072,1226.22916528,4.0
NLD,03500,0109,202501,1000,E,2025,1,1,0,#,1000,375.01,241.94,439.9,443.92033756,286.39792664,520.7342644,14.0
NLD,21792,0444,202501,1000,E,2025,1,1,0,#,1000,355.73,269.65,385.34,421.09752188,319.1998054,456.14853704,48.0
NLD,21784,0449,202501,1101,E,2025,1,1,353,#,1101,49.5,43.36,61.95,58.595922,51.32766016,73.3336842,2.0
NLD,01200,0201,202501,1108,I,2025,1,1,0,#,1108,439.56,464.99,664.27,520.33178736,550.43470244,786.33359812,18.0
NLD,01292,0598,202501,1000,I,2025,1,1,0,#,1000,31.1,31.65,45.21,36.8148116,37.4658774,53.51760876,3.0
NLD,09901,0015,202501,1000,E,2025,1,1,0,#,1000,40.11,30.35,43.36,47.48045316,35.9269946,51.32766016,1.0
NLD,13800,0172,202501,1000,E,2025,1,1,0,#,1000,360.23,232.13,422.88,426.42442388,274.78528028,500.58673728,37.02
NLD,27500,0223,202501,1101,E,2025,1,1,0,#,1101,17.27,13.61,24.75,20.44346612,16.11091916,29.297961,1.0
NLD,03500,0505,202501,1107,E,2025,1,1,0,18300,1107,88.06,77.4,129.0,104.24155336,91.6227144,152.704524,4.0
NLD,03787,0285,202501,1107,E,2025,1,1,0,12200,1107,497.9,443.4,738.99,589.3921124,524.8774104,874.78384644,23.0
NLD,21700,0201,202501,1101,E,2025,1,1,353,#,1101,2749.11,2513.47,3590.67,3254.27545716,2975.33519332,4250.47715652,190.0
NLD,21793,0143,202501,1101,E,2025,1,1,0,AAS,1101,107.2,92.29,131.84,126.8986432,109.24884124,156.06639104,4.0
NLD,03797,0015,202501,1107,E,2025,1,1,0,11200,1107,294.61,282.93,404.17,348.74635516,334.92008508,478.43866252,5.0
NLD,05181,0408,202501,1108,I,2025,1,1,0,#,1108,767.28,757.72,1082.46,908.27230368,896.95559632,1281.36851976,2.0
NLD,05190,0193,202501,1000,W,2025,1,1,0,#,1000,2127.7,2564.79,4274.68,2518.6776412,3036.08555124,5060.17809808,11.0
NLD,11190,0083,202501,1000,E,2025,1,1,0,#,1000,51.0,31.2,44.58,60.371556,36.9331872,52.77184248,3.0
NLD,27590,0054,202501,1000,I,2025,1,1,0,#,1000,-56.7,-36.03,-60.05,-67.1189652,-42.65072868,-71.0845478,-4.0
NLD,05161,0085,202501,1101,E,2025,1,1,353,#,1101,3406.05,2649.82,5299.64,4031.9321238,3136.74032392,6273.48064784,10.0
NLD,05181,0880,202501,1000,W,2025,1,1,0,#,1000,3639.61,3264.22,4663.17,4308.41017516,3864.04001032,5520.05546652,6.0
NLD,05185,0415,202501,1000,W,2025,1,1,0,#,1000,462.4,353.64,544.06,547.3687744,418.62347184,644.03428936,1.0
NLD,05186,0143,202501,1000,I,2025,1,1,0,#,1000,38.97,77.81,111.16,46.13097132,92.10805436,131.58631696,4.0
NLD,05194,0437,202501,1000,E,2025,1,1,0,#,1000,15.03,12.71,18.16,17.79185268,15.04553876,21.49700896,4.0
NLD,08480,0482,202501,1000,E,2025,1,1,0,#,1000,328.11,289.72,413.86,388.40218116,342.95778832,489.90925816,10.0
NLD,08499,0553,202501,1000,W,2025,1,1,0,#,1000,593.78,379.42,583.72,702.89063768,449.14070152,690.98205232,2.0
NLD,01200,0201,202501,1000,W,2025,1,1,0,#,1000,142.07,130.23,186.05,168.17621492,154.16054388,220.2378038,7.0
NLD,05161,0531,202501,1109,E,2025,1,1,0,#,1109,21.01,18.67,21.96,24.87071356,22.10072452,25.99528176,1.0
NLD,03590,0285,202501,1000,E,2025,1,1,0,#,1000,133.13,77.12,128.52,157.59343628,91.29126272,152.13632112,4.0
NLD,04293,0558,202501,1000,I,2025,1,1,0,#,1000,171.82,111.02,201.84,203.39295592,131.42059112,238.92931104,5.0
NLD,05173,0015,202501,1000,I,2025,1,1,0,#,1000,134.25,86.72,123.89,158.919243,102.65532032,146.65553084,1.0
NLD,21784,0558,202501,1000,E,2025,1,1,0,#,1000,1651.44,1125.97,2047.09,1954.90200864,1332.87374332,2423.25507004,51.0
NLD,25305,0109,202501,1000,E,2025,1,1,0,#,1000,13.94,7.88,14.33,16.50155864,9.32799728,16.96322348,1.0
NLD,03780,0487,202501,1000,I,2025,1,1,0,#,1000,21.82,21.51,30.73,25.82955592,25.46259156,36.37682188,4.0
NLD,05302,0187,202501,1000,E,2025,1,1,0,#,1000,1611.04,923.93,1847.86,1907.07826624,1093.70768108,2187.41536216,81.0
NLD,27591,0063,202501,1000,E,2025,1,1,0,#,1000,157.77,119.16,170.22,186.76118412,141.05636496,201.49894632,11.0
NLD,21780,0087,202501,1103,E,2025,1,1,0,#,1103,1086.96,1143.53,2287.06,1286.69542176,1353.66049868,2707.32099736,9.0
NLD,09905,0172,202501,1000,E,2025,1,1,0,#,1000,146.4,90.27,154.24,173.3018784,106.85765412,182.58252544,20.0
NLD,21780,0055,202501,1101,E,2025,1,1,0,#,1101,126.87,109.81,156.87,150.18312372,129.98824636,185.69580372,3.0
NLD,05181,0566,202501,1108,I,2025,1,1,0,#,1108,2094.3,2197.69,3381.07,2479.1401908,2601.52872364,4002.36189892,5.0
NLD,11190,0084,202501,1101,E,2025,1,1,0,#,1101,105.5,93.49,133.55,124.886258,110.66934844,158.0906138,22.0
NLD,21795,0018,202501,1101,E,2025,1,1,0,#,1101,268.07,225.72,322.45,317.32947092,267.19740432,381.7021222,8.0
NLD,01200,0022,202501,1108,I,2025,1,1,0,#,1108,227.75,236.65,338.05,269.600429,280.1358574,400.1687158,97.0
NLD,04294,0285,202501,1000,E,2025,1,1,0,#,1000,333.65,192.8,321.3,394.9601894,228.2281568,380.3408028,10.0
NLD,05100,0435,202501,1000,E,2025,1,1,0,#,1000,68.5,49.4,70.58,81.087286,58.4775464,83.54949848,3.0
NLD,05172,0285,202501,1000,I,2025,1,1,0,#,1000,38.02,16.41,27.35,45.00640312,19.42543596,32.3757266,1.0
NLD,05185,0165,202501,1000,E,2025,1,1,0,#,1000,321.74,242.61,373.25,380.86165544,287.19104316,441.836927,1.0
NLD,05181,0040,202501,1107,E,2025,1,1,0,02701,1107,51.93,47.71,68.16,61.47244908,56.47699876,80.68480896,1.0
NLD,27500,0102,202501,1107,E,2025,1,1,0,05302,1107,1382.91,1210.66,2421.32,1637.02800996,1433.12603896,2866.25207792,132.0
NLD,08400,0477,202501,1101,E,2025,1,1,353,#,1101,352.14,308.69,440.98,416.84783784,365.41363964,522.01272088,2.0
NLD,13800,0113,202501,1101,E,2025,1,1,0,Schadenet,1101,24.56,24.82,35.46,29.07304736,29.38082392,41.97598776,1.0
NLD,14400,0432,202501,1103,E,2025,1,1,0,#,1103,16.02,13.82,19.74,18.96377112,16.35950792,23.36734344,2.0
NLD,05161,0108,202501,1107,E,2025,1,1,0,05101,1107,135.26,142.24,203.2,160.11483656,168.37745344,240.5392192,4.0
NLD,03760,0445,202501,1108,I,2025,1,1,0,#,1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,05161,0465,202501,1109,I,2025,1,1,0,#,1109,67.39,70.5,100.71,79.77331684,83.454798,119.21606676,2.0
NLD,03790,0193,202501,1000,E,2025,1,1,0,#,1000,1223.22,815.52,1359.2,1447.99401432,965.37669312,1608.9611552,4.0
NLD,11191,0193,202501,1000,E,2025,1,1,0,#,1000,1585.06,878.89,1464.8,1876.32428536,1040.39131084,1733.9657888,7.0
NLD,13692,0201,202501,1000,W,2025,1,1,0,#,1000,-36.44,-33.91,-48.45,-43.13606864,-40.14116596,-57.3529782,-11.0
NLD,05176,0558,202501,1000,I,2025,1,1,0,#,1000,164.96,116.8,212.35,195.27238976,138.2627008,251.3705866,5.0
NLD,19500,0136,202501,1000,W,2025,1,1,0,#,1000,650.4,402.81,575.46,769.9149024,476.82875436,681.20422776,4.0
NLD,27591,0487,202501,1000,W,2025,1,1,0,#,1000,-14.24,0.0,0.0,-16.85668544,0.0,0.0,0.0
NLD,01285,0063,202501,1108,I,2025,1,1,0,#,1108,60.71,62.89,89.84,71.86582676,74.44641484,106.34863904,8.0
NLD,21783,0512,202501,1000,I,2025,1,1,0,#,1000,103.21,59.37,107.95,122.17545676,70.27959372,127.7864602,2.0
NLD,21787,0522,202501,1000,E,2025,1,1,0,#,1000,59.02,43.68,79.4,69.86527912,51.70646208,93.9902264,4.0
NLD,27598,0024,202501,1000,E,2025,1,1,0,#,1000,1791.84,1369.04,2106.22,2121.10135104,1620.60931424,2493.25056232,2.0
NLD,13692,0144,202501,1000,W,2025,1,1,0,#,1000,-630.88,-567.93,-873.74,-746.80798528,-672.29054508,-1034.29496744,-1.0
NLD,04200,0486,202501,1000,E,2025,1,1,0,#,1000,72.78,52.94,75.63,86.15376168,62.66804264,89.52746628,7.0
NLD,11191,0622,202501,1101,E,2025,1,1,0,#,1101,168.93,146.94,209.91,199.97190108,173.94110664,248.48222196,1.0
NLD,05162,0707,202501,1108,I,2025,1,1,0,#,1108,641.37,609.46,1015.77,759.22558572,721.45193176,1202.42383212,1.0
NLD,04200,0455,202501,1109,E,2025,1,1,0,#,1109,40.49,40.2,61.84,47.93028044,47.5869912,73.20347104,2.0
NLD,08499,0512,202501,1000,E,2025,1,1,0,#,1000,57.56,33.12,60.22,68.13699536,39.20599872,71.28578632,1.0
NLD,04294,0900,202501,1000,E,2025,1,1,0,#,1000,655.0,211.86,302.66,775.36018,250.79054616,358.27559096,1.0
NLD,05102,0590,202501,1000,E,2025,1,1,0,#,1000,16.78,11.52,17.72,19.86342568,13.63686912,20.97615632,1.0
NLD,14494,0102,202501,1000,I,2025,1,1,0,#,1000,99.98,82.25,164.5,118.35192488,97.363931,194.727862,9.0
NLD,27591,0570,202501,1000,E,2025,1,1,0,#,1000,237.43,137.36,211.33,281.05918708,162.60072416,250.16315548,3.0
NLD,21795,0521,202501,1101,E,2025,1,1,0,Schadenet,1101,987.77,495.83,826.39,1169.27866412,586.94173748,978.24412084,1.0
NLD,08494,0482,202501,1000,E,2025,1,1,0,#,1000,25.02,18.3,26.13,29.61757512,21.6627348,30.93154428,3.0
NLD,17000,0505,202501,1000,E,2025,1,1,0,#,1000,33.32,19.9,33.17,39.44274992,23.5567444,39.26518652,1.0
NLD,21791,0082,202501,1000,I,2025,1,1,0,#,1000,2.58,2.4,3.43,3.05409048,2.8410144,4.06028308,1.0
NLD,21795,0132,202501,1101,E,2025,1,1,353,#,1101,464.87,477.74,955.48,550.29265172,565.52759144,1131.05518288,28.0
NLD,08400,0022,202501,1104,E,2025,1,1,0,#,1104,27.76,25.14,35.91,32.86106656,29.75962584,42.50867796,17.0
NLD,01292,0385,202501,1109,E,2025,1,1,0,#,1109,27.48,25.07,41.78,32.52961488,29.67676292,49.45732568,1.0
NLD,27500,0019,202501,1109,E,2025,1,1,0,#,1109,217.42,160.87,229.81,257.37222952,190.43082772,272.03896636,6.0
NLD,13800,0193,202501,1000,E,2025,1,1,0,#,1000,5410.38,3362.54,5604.22,6404.56978728,3980.42690024,6634.02905032,21.0
NLD,21784,0619,202501,1000,E,2025,1,1,0,#,1000,504.11,433.51,666.94,596.74323716,513.17006356,789.49422664,2.0
NLD,05161,0570,202501,1101,E,2025,1,1,353,AAS,1101,151.28,116.01,178.48,179.07860768,137.32753356,211.27677088,1.0
NLD,11191,0512,202501,1103,E,2025,1,1,0,#,1103,40.29,33.12,60.22,47.69352924,39.20599872,71.28578632,1.0
NLD,05195,0132,202501,1108,I,2025,1,1,0,#,1108,16.65,16.43,32.86,19.7095374,19.44911108,38.89822216,1.0
NLD,19500,0510,202501,1000,W,2025,1,1,0,#,1000,11.28,10.07,14.38,13.35276768,11.92042292,17.02241128,2.0
NLD,27502,0334,202501,1000,E,2025,1,1,0,#,1000,307.5,195.09,325.14,364.00497,230.93895804,384.88642584,3.0
NLD,01285,0017,202501,1000,W,2025,1,1,0,#,1000,67.4,44.25,63.22,79.7851544,52.381203,74.83705432,2.0
NLD,21780,0201,202501,1101,E,2025,1,1,353,#,1101,1005.86,905.76,1293.94,1190.69281016,1072.19883456,1531.70923864,14.0
NLD,01294,0166,202501,1000,E,2025,1,1,0,#,1000,284.42,191.3,273.29,336.68388152,226.4525228,323.50867724,1.0
NLD,03591,0084,202501,1000,E,2025,1,1,0,#,1000,66.61,50.86,72.65,78.84998716,60.20583016,85.9998734,4.0
NLD,27500,0110,202501,1101,E,2025,1,1,0,Schadenet,1101,76.87,61.16,101.93,90.99532372,72.39851696,120.66024908,2.0
NLD,03787,0254,202501,1000,E,2025,1,1,0,#,1000,55.96,34.5,62.72,66.24298576,40.839582,74.24517632,6.0
NLD,03787,0487,202501,1000,E,2025,1,1,0,#,1000,42.36,31.53,45.05,50.14390416,37.32382668,53.3282078,10.0
NLD,19500,0010,202501,1000,E,2025,1,1,0,#,1000,854.76,613.47,943.8,1011.82727856,726.19879332,1117.2289128,3.0
NLD,21783,0187,202501,1000,E,2025,1,1,0,#,1000,2578.2,1194.5,2389.0,3051.9597192,1413.996542,2827.993084,97.0
NLD,21794,0444,202501,1000,I,2025,1,1,0,#,1000,27.06,18.3,26.16,32.03243736,21.6627348,30.96705696,6.0
NLD,04900,0020,202501,1100,E,2025,1,1,0,#,1100,14.77,11.6,16.57,17.48407612,13.7315696,19.61483692,1.0
NLD,05161,0358,202501,1109,I,2025,1,1,0,#,1109,88.76,93.0,155.0,105.07018256,110.089308,183.48218,2.0
NLD,27500,0085,202501,1101,E,2025,1,1,353,ASP,1101,305.01,236.64,473.28,361.05741756,280.12401984,560.24803968,1.0
NLD,27500,0143,202501,1104,E,2025,1,1,353,#,1104,353.13,323.02,461.44,418.01975628,382.37686312,546.23236864,14.0
NLD,04991,0523,202501,1109,I,2025,1,1,0,#,1109,151.18,155.18,221.69,178.96023208,183.69525608,262.42686764,4.3
NLD,09905,0184,202501,1000,E,2025,1,1,0,#,1000,158.36,136.5,195.0,187.45960016,161.582694,230.83242,2.0
NLD,04291,0109,202501,1000,I,2025,1,1,0,#,1000,111.07,63.1,114.73,131.47977892,74.6950036,135.81232588,2.0
NLD,27580,0223,202501,1000,I,2025,1,1,0,#,1000,56.0,34.09,61.99,66.290336,40.35424204,73.38103444,2.0
NLD,01292,0087,202501,1101,E,2025,1,1,0,#,1101,611.42,426.22,852.44,723.77209352,504.54048232,1009.08096464,4.0
NLD,03784,0041,202501,1000,E,2025,1,1,0,#,1000,47.19,35.62,50.89,55.86144564,42.16538872,60.24134284,1.0
NLD,05102,0084,202501,1101,E,2025,1,1,0,#,1101,42.0,36.54,52.2,49.717752,43.25444424,61.7920632,2.0
NLD,21700,0437,202501,1101,E,2025,1,1,353,#,1101,570.52,491.27,701.81,675.35647312,581.54381012,830.77179836,1.0
NLD,27500,0459,202501,1101,E,2025,1,1,353,#,1101,411.37,356.72,509.61,486.96170572,422.26944032,603.25389516,16.0
NLD,03797,0022,202501,1000,I,2025,1,1,0,#,1000,90.77,77.54,110.76,107.44953212,91.78844024,131.11281456,51.0
NLD,05176,0109,202501,1000,E,2025,1,1,0,#,1000,517.12,311.83,566.99,612.14390272,369.13063348,671.17781444,22.0
NLD,21787,0102,202501,1000,I,2025,1,1,0,#,1000,74.69,32.95,65.9,88.41473564,39.0047602,78.0095204,4.0
NLD,04501,0385,202501,1000,I,2025,1,1,0,#,1000,431.94,125.35,208.9,511.31156664,148.3838146,247.2866284,5.0
NLD,21780,0055,202501,1000,E,2025,1,1,0,#,1000,61.66,47.88,68.4,72.99039496,56.67823728,80.9689104,4.0
NLD,21790,0022,202501,1000,E,2025,1,1,0,#,1000,307.95,262.51,374.96,364.5376602,310.74778756,443.86114976,131.0
NLD,21780,0503,202501,1101,E,2025,1,1,0,#,1101,275.2,241.06,344.37,325.7696512,285.35622136,407.65005372,3.0
NLD,13690,0161,202501,1109,E,2025,1,1,0,#,1109,48.95,40.55,57.93,57.9448562,48.0013058,68.57498508,1.0
