market_code,hdlnr,sell_out_channel,bes_flag,mli_code,year_yyyy,month_mm,quantity,base_discount
DE,1P700,1000,,0017,2025,06,3,123.97
DE,1P59B,1000,,0046,2026,06,1,575
DE,1NS90,1001,,0501,2026,06,1,52.27
DE,1V830,1001,,0471,2025,06,1,37.35
DE,1P620,1000,,0457,2025,06,1,41.21
AT,20500,1100,,0608,2025,06,1,38.68
DE,1VDJ0,1000,,0081,2025,06,5,23.32
DE,1P130,1000,,0465,2026,06,1,33.47
AT,10000,1100,,0526,2025,06,3,292.55
DE,1N550,1107,,0454,2026,06,1,120.42
AT,10000,1100,,0489,2025,06,1,664.26
DE,1P130,1000,,0612,2025,06,1,28.42
DE,2V419,1000,,0650,2025,06,1,66.28
DE,1MS8A,1000,,0140,2026,06,1,12.21
DE,1VPJ0,1000,,0022,2025,06,703,1543.14
DE,1W1B0,1000,,0444,2026,06,6,43.55
DE,1N550,1108,,0186,2025,06,3,239.32
DE,1SKH0,1000,,0102,2026,06,14,134.39
DE,1VRJ0,1000,,0062,2025,06,1,12.89
DE,1MS9A,1107,,0517,2026,06,6,48.6
DE,1N700,1001,,0455,2025,06,12,599.81
DE,2V254,1000,,0006,2025,06,2,24.56
DE,1VPJB,1100,,0108,2025,06,1,35.56
DE,1VRJ0,1000,,0473,2026,06,1,58.11
DE,1NS90,1000,,0100,2025,06,4,48.4
DE,1VRJ0,1000,,0709,2026,06,1,172.62
DE,1Q560,1000,,0087,2025,06,1,126.98
DE,1N700,1100,,0487,2025,06,1,5.18
DE,1Q5E0,1001,,0011,2025,06,3,75.62
DE,1MS99,1101,,0506,2025,06,5,745.31
DE,1MS9A,1104,,0483,2025,06,1,54.78
DE,1VPJ0,1000,,0454,2025,06,2,170.66
DE,1P6C0,1000,,0459,2025,06,4,40.14
DE,1V830,1100,,0626,2025,06,1,154.91
DE,1MS99,1106,,0408,2025,06,1,427.14
DE,1V7A0,1000,,0705,2025,06,1,65.49
DE,1SA90,1000,,0197,2025,06,1,127.92
DE,1W1B0,1001,,0143,2025,06,2,16.4
DE,1Q650,1000,,0028,2025,06,1,661.73
DE,1N550,1104,,0567,2026,06,1,324.88
DE,1VPJ0,1001,,0026,2025,06,1,40.56
DE,1N550,1109,,0056,2026,06,2,30.34
DE,1P59B,1001,,0633,2025,06,1,76.7
AT,11300,1000,,0553,2025,06,1,25.18
DE,1N6G0,1000,,0487,2025,06,55,246.61
DE,1N6G0,1000,,0540,2025,06,4,927.81
DE,2V255,1000,,0705,2026,06,2,184.21
DE,1Q560,1001,,0482,2025,06,5,63.06
DE,1MS99,1108,,0542,2025,06,12,1237.23
DE,1MS8A,1000,,0193,2025,06,7,1277.55
DE,1N700,1001,,0036,2025,06,2,307.98
DE,2V254,1000,,0322,2025,06,2,123.64
DE,1NS90,1000,,0531,2026,06,1,217.57
DE,1P700,1000,,0430,2025,06,1,243.67
DE,1P6C0,1000,,0148,2025,06,1,132.21
DE,1V860,1000,,0008,2025,06,1,30.33
DE,1SC90,1001,,0139,2025,06,1,506.78
AT,11400,1109,,0576,2025,06,1,642.82
CH,55200,1000,,0446,2025,06,2,27.03
DE,1MS9A,1101,,0540,2026,06,0,0
DE,1P620,1000,,0446,2025,06,2,22.46
DE,1MS9A,1103,,0026,2025,06,10,108.88
DE,1N550,1101,,0459,2025,06,5,325.02
DE,1N6G0,1000,,0132,2025,06,41,692.07
DE,1MS9A,1107,,0015,2025,06,44,2499.93
DE,1P59B,1000,,0056,2025,06,15.25,280.9
DE,1MS99,1100,,0068,2025,06,24,1425.24
DE,1MS8A,1000,,0631,2025,06,1,22.97
DE,1MS99,1101,,0523,2025,06,5,181.31
DE,1MS9A,1107,,0562,2025,06,4,835.42
DE,1VDJ0,1000,,0488,2025,06,7,67.87
DE,1MS9A,1101,,0481,2026,06,0,0
DE,1SC90,1000,,0471,2026,06,2,54.08
DE,1VPJ0,1001,,0076,2025,06,9,463.95
DE,1P620,1000,,0141,2025,06,3,207.26
DE,1N700,1100,,0059,2025,06,0,0
DE,1MS9A,1100,,0022,2026,06,8,28.3
DE,2V254,1000,,0526,2025,06,2,351.86
DE,1Q5E0,1100,,0202,2025,06,1,97.16
DE,1NPK0,1000,,0042,2025,06,1,320.67
DE,1W220,1000,,0008,2025,06,1,12.15
DE,1VPJ0,1100,,0547,2025,06,2,105.2
DE,1N5C0,1000,,0102,2026,06,23,209.49
DE,1NS90,1000,,0187,2025,06,79,866.3
DE,1MS8B,1000,,0285,2026,06,5,93.53
DE,1MS99,1104,,0050,2025,06,4,507.22
DE,1N700,1000,,0021,2025,06,2,89.01
DE,1SKH0,1000,,0385,2025,06,2,60.24
DE,1P7B0,1000,,0285,2025,06,20,382.73
DE,1MS99,1104,,0020,2025,06,5,309.89
DE,1P130,1100,,0068,2025,06,1,57.74
DE,1V860,1000,,0125,2025,06,1,240.48
DE,1W25A,1000,,0021,2025,06,1,66.86
DE,1N550,1107,,0113,2026,06,1,24.82
DE,1W220,1001,,0557,2025,06,1,3.18
DE,1NPK0,1001,,0489,2026,06,1,10.06
DE,1V860,1000,,0015,2025,06,1,35.08
DE,1NPK0,1000,,0558,2025,06,13,307.12
DE,1Q560,1000,,0285,2025,06,42,806.88
DE,1MS9A,1103,,0458,2025,06,8,219.02
DE,1VDJ0,1000,,0141,2025,06,10,378.56
DE,1MS9A,1101,,0570,2026,06,4,494.45
DE,1N550,1000,,0445,2025,06,10,52.33
DE,1N550,1109,,0015,2025,06,1,28.52
DE,1N550,1108,,0619,2025,06,1,181.67
AT,11800,1000,,0139,2025,06,6,3130.83
DE,1MS99,1106,,0004,2025,06,1,52.37
DE,1W220,1100,,0016,2026,06,1,66.28
DE,1N550,1100,,0081,2025,06,2,15.08
DE,1W1B0,1000,,0522,2026,06,2.5,26.15
DE,1Q560,1100,,0446,2025,06,0.5,25.53
DE,2V254,1000,,0102,2026,06,4,34.01
DE,1Q560,1100,,0081,2025,06,-2,-5.4
DE,1N550,1104,,0219,2026,06,1,153.88
DE,1MS9A,1106,,0057,2025,06,1,191.92
DE,1NS90,1000,,0079,2025,06,1,346.66
DE,1V860,1100,,0144,2025,06,1,600.02
DE,2V127,1000,,0426,2025,06,1,183.24
CH,55200,1001,,0011,2025,06,1,22.29
DE,1VPJ0,1000,,0141,2025,06,12,482.09
DE,1W220,1001,,0507,2025,06,2,120.13
DE,1MS99,1107,,0087,2025,06,30,3381.82
DE,1MS9A,1104,,0553,2025,06,15,1229.13
DE,2V254,1000,,0056,2025,06,12,216.79
DE,1MS8B,1000,,0490,2025,06,0,0
DE,1MS9A,1103,,0027,2026,06,4,1119.52
DE,1MS99,1100,,0140,2025,06,1,55.55
DE,1N550,1108,,0451,2025,06,2,20.54
DE,1P7B0,1000,,0054,2025,06,4,42.19
DE,1V860,1100,,0553,2025,06,2,309.46
DE,1SA90,1001,,0026,2025,06,1,40.56
AT,20500,1000,,0158,2026,06,1,212.11
DE,1N700,1000,,0297,2025,06,1,52.4
DE,1VPJ0,1001,,0500,2025,06,11,42.76
DE,1MS9A,1107,,0525,2025,06,2,671.1
AT,11400,1109,,0022,2026,06,15,11.45
DE,1MS99,1104,,0188,2025,06,1,880
DE,1SC90,1001,,0633,2025,06,1,97.68
DE,1N550,1104,,0056,2025,06,3,45.51
DE,1MS8A,1109,,0558,2025,06,2,50.94
DE,1N6G0,1000,,0459,2025,06,17,98.53
DE,1SA90,1001,,0451,2025,06,4,198.61
DE,1MS99,1101,,0466,2025,06,1,356.84
DE,1N700,1000,,0078,2025,06,1,206.09
AT,11300,1000,,0184,2025,06,1,73.7
DE,1MS9A,1107,,0475,2026,06,1,715.45
DE,1MS9A,1101,,0602,2025,06,1,225.55
DE,1N6G0,1000,,0547,2025,06,4,193.87
DE,1SA90,1000,,0201,2025,06,89,579.67
DE,1P59B,1100,,0465,2025,06,7,199.44
DE,1W1B0,1000,,0143,2026,06,2,55.07
DE,1N700,1000,,0015,2025,06,2,134.82
DE,1VRJ0,1000,,0192,2025,06,1,47.63
DE,1MS9A,1107,,0577,2026,06,4,35.43
DE,1MS9A,1107,,0144,2026,06,2,1035.19
DE,1N700,1000,,0187,2025,06,65,778.49
DE,1P59B,1000,,0200,2025,06,2,639.95
DE,1NS90,1000,,0119,2025,06,5,414.85
DE,1N550,1108,,0202,2025,06,5,586.9
DE,1SB10,1000,,0523,2025,06,2,41.79
DE,1N550,1100,,0709,2025,06,1,172.62
DE,1SA90,1109,,0435,2025,06,4,36.8
DE,1N550,1108,,0200,2025,06,2,143.21
DE,1N6G0,1000,,0020,2025,06,3,87.53
DE,1N5C0,1000,,0074,2026,06,1,39.81
DE,1NS90,1000,,0482,2026,06,2,42.88
DE,1NS90,1000,,0516,2025,06,0,0
AT,11800,1000,,0405,2026,06,1,732.56
DE,1VPJB,1000,,0060,2025,06,2,89.96
DE,1P7B0,1000,,0139,2025,06,1,436.99
DE,1N550,1000,,0517,2025,06,20,169.78
DE,1NS90,1000,,0084,2026,06,17,241.06
DE,1V860,1101,,0500,2025,06,40,70.2
AT,11800,1000,,0132,2025,06,14,232.86
DE,1P59B,1000,,0141,2026,06,7,297.67
DE,1MS9A,1101,,0435,2025,06,34,1103.73
DE,1MS99,1104,,0140,2025,06,6,159.94
DE,1NS90,1100,,0198,2025,06,1,103.05
DE,1MS8A,1000,,0002,2026,06,10,808.08
DE,1NPK0,1100,,0022,2025,06,14,23
DE,1N5C0,1001,,0488,2026,06,2,28.14
DE,1SA90,1000,,0223,2026,06,6,89.46
DE,1NS90,1000,,0254,2025,06,3,10.8
DE,1MS8B,1000,,0127,2025,06,1,199.88
AT,11400,1000,,0187,2025,06,6,90.39
DE,1MS9A,1103,,0060,2025,06,1,47.3
AT,10000,1000,,0097,2025,06,1,30.25
DE,1P7B0,1000,,0055,2026,06,0,0
DE,1N550,1101,,0506,2025,06,2,224.71
DE,1NPK0,1001,,0453,2025,06,3,156.02
DE,1MS9A,1104,,0559,2025,06,1,98.68
DE,2V127,1000,,0523,2026,06,1.65,36.76
DE,1P130,1000,,0069,2026,06,7,744.24
DE,2V254,1000,,0201,2025,06,35,469.79
CH,55200,1000,,0022,2025,06,67,166.13
DE,1NS90,1001,,0457,2025,06,18,483.12
DE,1NS90,1000,,0063,2026,06,11,147.47
DE,1NPK0,1100,,0177,2025,06,2,11.52
DE,1SA90,1000,,0558,2026,06,6,164.38
DE,1SA90,1000,,0626,2025,06,1,109.51
DE,1VDJ0,1000,,0184,2025,06,6,339.9
AT,20500,1000,,0020,2025,06,1,44.84
DE,1VPJ0,1000,,0057,2025,06,2,479.88
DE,1MS8A,1000,,0482,2025,06,1,6.1
DE,1N5C0,1001,,0026,2025,06,4,53.43
DE,1V860,1101,,0108,2025,06,1,35.56
DE,1P59B,1001,,0507,2025,06,1,44.49
DE,1N6G0,1000,,0519,2025,06,1,418.37
DE,1MS9A,1101,,0517,2025,06,3,24.3
DE,1MS8A,1000,,0140,2025,06,1,46.19
DE,1N550,1100,,0472,2025,06,5,45.4
DE,1NS90,1000,,0558,2026,06,4,107.66
DE,1N550,1108,,0487,2025,06,45,189.65
DE,1Q650,1000,,0105,2025,06,1,183.97
DE,1N6G0,1000,,0002,2025,06,120,8093.49
DE,1Q560,1000,,0465,2026,06,1,34.29
DE,1N550,1100,,0401,2025,06,1,708.74
DE,1V860,1000,,0513,2025,06,4,119.66
DE,1W220,1109,,0623,2025,06,1,97.44
DE,1W220,1001,,0459,2025,06,7,161.37
DE,1MS8A,1001,,0486,2026,06,1,7.31
DE,1MS99,1101,,0487,2025,06,30,151.28
DE,1VDJ0,1001,,0457,2025,06,8,170.48
DE,1MS9A,1101,,0102,2026,06,11,89.25
AT,11300,1101,,0503,2025,06,1,121.09
DE,1P59B,1001,,0286,2025,06,2,855.18
DE,2V254,1000,,0608,2025,06,2,133.7
DE,2V127,1000,,0205,2025,06,1,24.55
DE,1P620,1001,,0059,2025,06,1,319.79
DE,1Q5E0,1000,,0057,2025,06,1,214.62
DE,1MS8A,1101,,0015,2025,06,1,93.19
AT,10000,1000,,0052,2025,06,1,794.37
DE,1MS9A,1103,,0506,2026,06,1,267.76
DE,1MS8A,1001,,0626,2025,06,1,159.69
DE,1MS8A,1101,,0059,2026,06,1,96.9
DE,1V830,1000,,0188,2026,06,1,880
DE,1N6G0,1000,,0566,2026,06,1,505.03
DE,1N700,1000,,0544,2025,06,1,90.87
DE,1SB10,1000,,0074,2025,06,1,72.34
DE,1SKH0,1001,,0459,2025,06,3,5.91
DE,1VRJ0,1000,,0465,2026,06,2,119.58
DE,1V8A0,1000,,0612,2025,06,1,21.14
DE,1MS9A,1103,,0462,2025,06,2,445.1
DE,1W1B0,1001,,0457,2025,06,8,274.63
DE,1MS99,1108,,0141,2025,06,41,1885.71
DE,1N700,1000,,0074,2025,06,2,72.67
DE,1P6C0,1000,,0435,2025,06,8,113.6
DE,2V254,1000,,0453,2025,06,1,134.54
DE,1V830,1001,,0286,2025,06,2,494
DE,1MS99,1107,,0123,2025,06,246,543.77
DE,1SB10,1000,,0487,2026,06,1,5.18
DE,1N550,1100,,0053,2025,06,1,28.68
DE,1Q560,1001,,0487,2025,06,3,12.5
AT,20500,1000,,0459,2026,06,1,65.23
AT,10000,1000,,0193,2026,06,2,319.78
DE,1MS99,1100,,0320,2025,06,2,76.48
AT,20500,1100,,0172,2025,06,3,18.24
DE,2V255,1000,,0457,2026,06,1,22.43
DE,2V254,1000,,0452,2025,06,3,210.99
DE,1MS99,1108,,0502,2025,06,1,429.64
DE,1NPK0,1001,,0522,2026,06,1,10.46
DE,1MS9A,1107,,0482,2025,06,55,1564.26
DE,1V8A0,1000,,0285,2025,06,38,712.55
DE,1NPK0,1000,,0102,2025,06,90,847.76
DE,1MS8B,1000,,0385,2025,06,20,501.4
DE,1Q650,1000,,0193,2025,06,7,1023.33
DE,1V830,1000,,0201,2025,06,66,890.94
DE,1MS8A,1000,,0219,2026,06,2,369.48
DE,1Q5E0,1000,,0088,2025,06,1,26.29
DE,1MS8A,1101,,0030,2026,06,1,73.18
DE,1N550,1100,,0060,2025,06,4,457.6
DE,1P6C0,1000,,0322,2025,06,12,648.31
DE,1V830,1000,,0060,2025,06,1,40.35
DE,1Q560,1000,,0068,2026,06,6,340.98
DE,1MS8B,1000,,0033,2025,06,0,0
DE,1V8A0,1000,,0650,2026,06,1,66.28
DE,1NPK0,1000,,0097,2025,06,2,93.58
DE,1SC90,1001,,0016,2026,06,1,51.06
DE,1P620,1001,,0405,2025,06,1,16.18
DE,1MS99,1109,,0002,2025,06,8,591.7
DE,1W1B0,1000,,0650,2026,06,1,66.28
DE,1MS8A,1109,,0705,2026,06,1,127.7
DE,1MS9A,1101,,0062,2025,06,6,73.74
DE,1N700,1000,,0007,2026,06,1,59.24
DE,1Q650,1100,,0465,2026,06,1,24.34
DE,1V860,1001,,0604,2025,06,1,448.95
DE,1P700,1000,,0188,2025,06,1,950
DE,1V830,1100,,0516,2025,06,1,48.88
DE,1N550,1100,,0002,2025,06,2,174.81
DE,1VPJ0,1000,,0551,2025,06,7,136.98
DE,1SA90,1100,,0459,2025,06,1,28.76
DE,1MS9A,1101,,0517,2026,06,1,8.1
DE,1SKH0,1000,,0320,2025,06,1,78.69
DE,1N550,1100,,0054,2025,06,12,66.99
DE,1N6G0,1000,,0449,2025,06,4,120.83
DE,1W220,1000,,0285,2026,06,6,112.81
DE,1SB10,1000,,0631,2025,06,2,57.38
DE,1P59B,1001,,0506,2025,06,3,582.95
DE,1P700,1000,,0121,2025,06,2,55.15
DE,1SA90,1000,,0059,2026,06,2,307.95
DE,1P59B,1000,,0002,2026,06,16,1135.93
AT,11400,1000,,0501,2026,06,1,44.93
DE,1MS99,1109,,0444,2025,06,2,24.17
DE,1MS99,1107,,0436,2025,06,1,17.72
DE,1V830,1001,,0757,2025,06,1,14.65
DE,2V127,1000,,0195,2025,06,2,310.6
DE,1N5C0,1000,,0007,2025,06,1,59.24
DE,1MS9A,1103,,0540,2025,06,2,291.68
DE,1P700,1000,,0445,2026,06,2,26.08
DE,1W1B0,1000,,0471,2025,06,5,220.05
DE,1MS9A,1107,,0571,2026,06,1,533.09
DE,1P59B,1000,,0445,2025,06,3,107.96
DE,1N550,1104,,0198,2026,06,1,122.78
DE,2V255,1000,,0553,2025,06,2,344.12
AT,20500,1000,,0006,2025,06,1.5,22.12
DE,1W220,1101,,0102,2025,06,6,82.7
DE,1N550,1000,,0254,2026,06,2,12.02
DE,1N700,1000,,0385,2026,06,6,150.42
DE,1N550,1107,,0109,2025,06,54,752.5
DE,1MS99,1100,,0471,2025,06,4,132.56
DE,1N550,1107,,0132,2025,06,36,809.2
DE,1MS99,1104,,0025,2025,06,7,657.02
DE,1MS99,1107,,0507,2025,06,35,3011.19
DE,1SKH0,1000,,0489,2025,06,1,72.55
DE,1NS90,1001,,0465,2025,06,2,14.41
DE,1MS9A,1103,,0019,2026,06,4,139.92
DE,1W220,1109,,0107,2026,06,1,43.19
DE,1MS9A,1104,,0477,2025,06,7,898.87
DE,1SA90,1001,,0022,2025,06,31,85.26
DE,1MS9A,1107,,0164,2026,06,2,908.18
DE,1N6G0,1100,,0083,2025,06,1,15.52
DE,1SKH0,1000,,0501,2025,06,1.05,27.96
DE,1N550,1108,,0033,2025,06,3,436.22
DE,2V127,1100,,0055,2025,06,2,38.06
DE,1NS90,1000,,0015,2026,06,2,106.15
DE,1VPJ0,1000,,0081,2026,06,1,2.24
DE,1Q560,1001,,0444,2025,06,5,15.25
DE,1MS9A,1107,,0016,2025,06,72,2806.56
DE,1MS99,1108,,0193,2025,06,17,2479.99
DE,1MS99,1107,,0097,2025,06,17,414.33
DE,1MS9A,1103,,0455,2025,06,77,3020.3
DE,1N6G0,1000,,0285,2026,06,16,305.61
DE,1V830,1100,,0123,2025,06,46,115.64
DE,1NS90,1000,,0056,2026,06,12,421.53
DE,1N6G0,1000,,0092,2026,06,2,6265.58
AT,11400,1000,,0455,2025,06,8,510.97
DE,1NS90,1100,,0193,2025,06,1,172.19
DE,1P7B0,1001,,0466,2025,06,1,236.71
DE,1N550,1104,,0471,2025,06,2,67.13
DE,1P130,1000,,0193,2025,06,7,1127.26
DE,1MS9A,1101,,0081,2025,06,1,2.24
DE,1MS9A,1107,,0707,2026,06,6,2840
DE,1SA90,1000,,0059,2025,06,3,280.37
DE,1V830,1100,,0517,2025,06,4,32.4
DE,1N700,1000,,0547,2025,06,1,52.86
DE,1MS9A,1101,,0060,2026,06,3,224.75
DE,1N550,1107,,0041,2026,06,2,98.54
DE,2V255,1000,,0002,2026,06,8,672.63
DE,1MS9A,1107,,0436,2025,06,1,17.72
DE,1N5C0,1000,,0623,2025,06,1,97.44
DE,1N6G0,1000,,0049,2025,06,1,25.33
DE,1MS8A,1001,,0401,2025,06,1,570.79
DE,1W1B0,1000,,0480,2025,06,2,47.42
DE,1MS9A,1103,,0454,2025,06,2,206.02
DE,1MS8B,1000,,0004,2026,06,2,74.8
AT,11400,1109,,0459,2025,06,1,39.33
DE,1MS9A,1107,,0201,2025,06,598,8190.06
DE,1MS9A,1107,,0455,2025,06,452,19198.83
DE,1Q560,1000,,0187,2025,06,99,1080.72
DE,1MS9A,1101,,0434,2025,06,4,90.33
DE,1N550,1108,,0109,2025,06,37,688.22
DE,1MS8A,1000,,0320,2025,06,1,82.32
DE,1MS8B,1000,,0088,2025,06,4,74.3
DE,1MS99,1100,,0202,2025,06,7,1742.88
DE,1MS8A,1101,,0011,2026,06,3,87.21
DE,1N550,1107,,0060,2025,06,5,365.56
DE,1MS9A,1107,,0028,2025,06,2,1742.11
DE,1V830,1001,,0105,2025,06,1,235.04
DE,1MS9A,1101,,0446,2025,06,5,106.83
DE,1N5C0,1001,,0085,2025,06,1,244.24
DE,1MS9A,1103,,0081,2025,06,1,7.99
DE,1Q560,1000,,0003,2025,06,8,51.2
DE,1VDJ0,1001,,0500,2025,06,11,7.76
DE,1SC90,1000,,0558,2026,06,3,73.52
DE,1MS9A,1104,,0557,2025,06,6,21.57
DE,2V127,1100,,0435,2025,06,5,86.38
DE,1MS9A,1107,,0198,2026,06,2,186.91
DE,1P130,1001,,0011,2025,06,1,68.23
DE,1V8A0,1000,,0192,2025,06,1,88.68
DE,1P6C0,1001,,0516,2025,06,1,30.61
DE,1Q5E0,1000,,0596,2025,06,2,4.82
DE,1W1B0,1001,,0405,2025,06,1,732.56
DE,1MS99,1108,,0017,2025,06,3,91.24
DE,1MS99,1100,,0455,2025,06,38,1654.71
DE,1W25A,1000,,0069,2025,06,4,338.68
DE,1Q560,1100,,0026,2025,06,10,94.88
DE,1N550,1108,,0016,2025,06,8,324.22
DE,1MS99,1101,,0464,2025,06,7,263.06
DE,1MS99,1100,,0132,2025,06,38,658.68
DE,1N6G0,1000,,0141,2025,06,12,690.52
DE,1MS9A,1107,,0050,2025,06,1,105.67
DE,1Q650,1000,,0049,2025,06,1,9.93
DE,2V255,1000,,0109,2025,06,15,232.9
DE,1P59B,1001,,0483,2025,06,4,207.98
DE,1N550,1000,,0551,2026,06,8,261.44
DE,1P620,1001,,0019,2025,06,2,85.66
DE,1NPK0,1000,,0650,2025,06,3,199.97
DE,1N550,1107,,0219,2026,06,1,153.88
DE,1N6G0,1000,,0590,2026,06,3,118.42
DE,1SC90,1000,,0193,2026,06,2,298.66
AT,20500,1100,,0254,2026,06,2,34.42
DE,1P620,1100,,0478,2025,06,1,14.77
DE,1VDJ0,1000,,0069,2025,06,4,358.76
DE,1MS99,1107,,0657,2025,06,2,94.35
DE,1V860,1101,,0201,2025,06,12,340.14
DE,1W1B0,1000,,0054,2025,06,5,29.21
AT,11400,1000,,0452,2025,06,2,56.32
DE,1W1B0,1100,,0022,2026,06,3,6.87
DE,1VRJ0,1001,,0401,2025,06,2,984.48
DE,1W220,1000,,0074,2026,06,1,20.72
DE,1VRJ0,1000,,0011,2025,06,2,50.05
DE,1P59B,1001,,0486,2025,06,1,2.48
DE,1NS90,1000,,0052,2025,06,1,824.14
DE,1NPK0,1001,,0500,2025,06,7,9.19
DE,1SKH0,1000,,0285,2025,06,48,879.52
DE,1MS99,1106,,0505,2025,06,1,19.02
DE,1Q650,1001,,0139,2026,06,2,1047.02
DE,1Q560,1100,,0024,2025,06,1,460.85
DE,1V830,1100,,0102,2025,06,2,18.27
DE,1MS99,1100,,0004,2025,06,3,168.62
AT,11300,1000,,0102,2026,06,7,92.31
DE,1N550,1000,,0188,2025,06,4,3660
AT,20500,1000,,0143,2025,06,8,99.52
DE,1MS9A,1101,,0052,2026,06,1,554.86
DE,1N550,1000,,0466,2025,06,1,270.18
DE,1VPJ0,1000,,0570,2026,06,2,316.63
DE,1VPJ0,1100,,0285,2025,06,1,19.28
DE,1SC90,1001,,0634,2025,06,2,302.7
DE,1VRJ0,1000,,0053,2026,06,1,51.74
DE,1V7A0,1000,,0526,2026,06,2,351.86
DE,1V860,1100,,0417,2025,06,2,3497.15
DE,1W25A,1000,,0068,2026,06,1,57.74
DE,1W25A,1000,,0477,2025,06,1,20.32
DE,1W1B0,1000,,0472,2026,06,2,41.88
DE,1V8A0,1001,,0608,2025,06,1,84.51
DE,1MS9A,1104,,0002,2025,06,169,12143.92
DE,1P59B,1000,,0069,2025,06,36,3036.44
DE,1N550,1108,,0069,2025,06,31,2845.43
DE,1MS8B,1000,,0132,2025,06,18,351.27
DE,1MS99,1107,,0547,2025,06,7,374.73
DE,1V830,1000,,0033,2025,06,4,461.23
DE,1P6C0,1001,,0583,2025,06,1,169.63
DE,1VDJ0,1000,,0055,2026,06,4,153.26
DE,1Q5E0,1000,,0083,2025,06,2,18.84
DE,1N550,1109,,0444,2026,06,1,28.3
DE,1NS90,1000,,0201,2025,06,35,854.09
DE,1NPK0,1000,,0070,2025,06,1,132.76
DE,2V127,1000,,0358,2025,06,3,142.62
DE,1P130,1000,,0472,2026,06,10,90.79
DE,1P620,1000,,0016,2025,06,7,158.8
AT,11300,1000,,0444,2026,06,3,9.15
DE,1P700,1000,,0486,2026,06,4,9.92
DE,1SA90,1000,,0076,2025,06,2,86.42
DE,1P6C0,1000,,0612,2025,06,3,60.16
DE,1N700,1100,,0385,2025,06,1,25.07
DE,1MS9A,1104,,0454,2026,06,2,37.65
DE,1VPJ0,1001,,0465,2025,06,4,100.03
DE,1N550,1107,,0020,2026,06,1,2
DE,1W220,1101,,0457,2025,06,2,99.04
DE,1Q560,1100,,0617,2025,06,1,301.72
DE,1MS99,1104,,0409,2025,06,0,0
AT,11800,1000,,0709,2025,06,1,172.62
DE,1N550,1000,,0707,2025,06,1,455.34
DE,1W25A,1000,,0385,2025,06,23,576.61
DE,1SC90,1000,,0012,2026,06,1,2.79
DE,1MS99,1100,,0201,2025,06,110,1846.68
DE,1MS9A,1104,,0482,2026,06,10,104.23
DE,1N5C0,1000,,0448,2025,06,10,926.26
DE,1W25A,1000,,0480,2025,06,2,30.78
DE,1MS99,1107,,0553,2025,06,41,5272.3
AT,20500,1000,,0172,2026,06,7,42.56
DE,1SB10,1000,,0056,2025,06,3,52.46
DE,1MS9A,1101,,0558,2026,06,4,76.87
DE,1N700,1000,,0026,2025,06,20,267.66
AT,10000,1100,,0531,2025,06,1,113.33
DE,1W1B0,1000,,0519,2025,06,0,0
DE,1P7B0,1100,,0488,2026,06,6,86.63
DE,1Q650,1001,,0455,2025,06,1,47.33
DE,1SA90,1000,,0590,2025,06,2,17.84
DE,1W220,1000,,0019,2025,06,3,24.88
DE,1N550,1107,,0486,2026,06,1,114.7
DE,1MS8B,1000,,0119,2025,06,1,82.97
DE,2V127,1000,,0200,2025,06,1,28.86
DE,1V8A0,1000,,0097,2025,06,1,45.69
DE,1MS8B,1000,,0002,2026,06,6,369.72
DE,1V7F0,1000,,0123,2025,06,46,95.54
DE,1P130,1000,,0012,2025,06,1,2.79
DE,1N5C0,1001,,0482,2025,06,1,2.09
DE,1V860,1100,,0617,2025,06,1,286.48
DE,1MS99,1108,,0616,2025,06,2,169.43
DE,1VPJ0,1001,,0559,2025,06,1,24.28
DE,1N550,1000,,0007,2025,06,1,3.84
DE,1VPJB,1000,,0193,2026,06,1,124.64
DE,1VDJ0,1000,,0119,2026,06,1,83.42
DE,1P620,1000,,0172,2025,06,27,152.13
DE,1N550,1108,,0517,2025,06,5,40.5
DE,1P620,1000,,0437,2025,06,2,7.08
DE,1NPK0,1000,,0522,2025,06,49,512.54
DE,1NPK0,1000,,0022,2025,06,294,648.77
DE,1MS99,1101,,0558,2025,06,5,97.58
DE,1VPJB,1000,,0056,2025,06,8,142.21
DE,1N5C0,1001,,0475,2025,06,1,835.44
AT,10000,1000,,0068,2025,06,21,1269.01
DE,1MS9A,1109,,0471,2026,06,2,17.25
DE,1N5C0,1000,,0385,2026,06,15,376.05
DE,1P130,1001,,0139,2025,06,3,1485.94
DE,1W25A,1000,,0062,2025,06,0,0
DE,1N550,1100,,0141,2025,06,3,207.75
DE,1N5C0,1001,,0501,2026,06,6.4,158.16
DE,1MS9A,1104,,0030,2025,06,4,253.18
DE,1P620,1100,,0444,2026,06,1,3.05
DE,1N5C0,1100,,0517,2025,06,2,16.2
DE,1MS8B,1000,,0567,2025,06,2,318.42
DE,1W220,1101,,0059,2025,06,1,96.23
DE,1V830,1000,,0205,2026,06,1,24.55
DE,1MS99,1105,,0192,2025,06,2,120.1
DE,1MS99,1108,,0596,2025,06,1,46.22
DE,1MS9A,1103,,0465,2026,06,2,45.66
AT,11400,1000,,0464,2026,06,1,80.38
DE,1P6C0,1000,,0100,2025,06,4,51.55
DE,1V860,1000,,0119,2025,06,2,166.84
DE,1SA90,1001,,0063,2025,06,3,43.49
DE,1N550,1107,,0556,2025,06,1,44.84
DE,1SA90,1001,,0483,2025,06,1,62.23
DE,1W220,1001,,0451,2025,06,1,64.52
